,id,name,year,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
0,12654,Spinal Tap,1980,0.521333333,0.6025,0.651833333,115.64416670000001,-12.02533333,1,9,0.21958000000000003,0.005787817,0.28325,0.04885,196266.6667,32.83333333,12
1,2273,Allan Sherman,1960,0.505,0.40299999999999997,0.382,93.87100000000001,-12.125,1,8,0.85,0.0,0.6609999999999999,0.129,197333.0,15.0,2
2,203804,Victor Borge,1950,0.4696,0.6192,0.06197999999999999,89.6676,-18.3148,1,11,0.8058,1.7899999999999998e-05,0.8918,0.8872,642746.6,4.8,10
3,744548,Spike Jones,1930,0.5585,0.7945,0.767,131.3605,-7.797999999999999,1,3,0.987,0.397545,0.623,0.18100000000000002,148282.5,1.0,2
4,106298,Cheech & Chong,1970,0.601375,0.6375,0.574625,116.4525,-9.640875,1,9,0.41901000000000005,1.9e-05,0.27525,0.2601625,190378.125,26.625,16
5,611877,Tom Lehrer,1940,0.5616938779999999,0.428836735,0.653612245,112.4273673,-14.794489800000001,1,0,0.922632653,3.09e-07,0.642483673,0.6699551020000001,178254.6327,16.81632653,98
6,278559,Jerry Lewis,1930,0.516944444,0.303055556,0.618883333,114.8796111,-10.97483333,1,0,0.692611111,1.29e-06,0.161538889,0.065944444,161761.4444,12.22222222,36
7,43444,Steve Martin,1960,0.5531666670000001,0.649166667,0.455,124.75766670000002,-14.46016667,1,10,0.5821666670000001,0.000125167,0.6386666670000001,0.5105,188866.8333,32.33333333,6
8,295415,Richard Pryor,1960,0.47480645200000005,0.745,0.299806452,90.18838709999999,-12.64532258,1,6,0.7766774190000001,0.000143501,0.732290323,0.830741935,193449.0645,28.25806452,31
9,492670,Monty Python,1960,0.799,0.43,0.867,121.92200000000001,-12.870999999999999,1,2,0.222,0.0,0.125,0.0953,191187.0,21.0,2
10,639005,George Carlin,1960,0.5546,0.7694,0.3762,84.5256,-13.18,1,1,0.7666,0.0,0.7772,0.92,319512.2,29.6,10
11,899198,The Smothers Brothers,1960,0.5361428570000001,0.275442857,0.611142857,125.84171429999999,-20.50514286,1,4,0.735571429,0.0,0.526328571,0.438428571,177681.8571,7.857142857,14
12,47246,Steven Wright,1980,0.409857143,0.941857143,0.073828571,106.3,-10.97457143,1,1,0.818857143,1.13e-06,0.7597142859999999,0.912857143,223516.1429,27.0,14
13,67561,Bob Newhart,1950,0.4805,0.8234,0.3134,97.0724,-12.8681,1,11,0.9364,4.4200000000000004e-05,0.8584,0.9052,323232.0,10.1,20
14,120487,Jack Kerouac,1950,0.63625,0.139155,0.44998,103.10985,-20.8793,1,5,0.9564,0.000302966,0.166845,0.38255,251920.05,14.4,40
15,211197,Dick Gregory,1960,0.541,0.6268,0.6188,108.5114,-12.8252,1,1,0.9452,2.62e-05,0.5414,0.9396,235680.0,5.0,10
16,70534,Bill Cosby,1960,0.560069767,0.605488372,0.514095349,94.95195349,-13.74572093,1,10,0.8766488370000001,0.00030209299999999997,0.772725581,0.87695814,213009.6977,14.34883721,86
17,342833,Mel Brooks,1950,0.627,0.33399999999999996,0.711,73.273,-17.939,0,9,0.919,0.0,0.10099999999999999,0.958,147880.0,21.0,1
18,824219,Jonathan Winters,1950,0.5589999999999999,0.33799999999999997,0.738,134.877,-21.967,0,10,0.993,0.000949,0.74,0.903,362147.0,4.0,2
19,792051,Bebe Neuwirth,1990,0.594333333,0.2319,0.5760000000000001,124.137,-13.94666667,1,5,0.7606666670000001,0.0,0.289666667,0.337366667,345226.3333,27.33333333,3
20,142208,Eddie Murphy,1980,0.531083333,0.763833333,0.347108333,113.69608329999998,-13.59983333,1,1,0.7424,0.000121023,0.698666667,0.745066667,271285.5,26.25,24
21,287860,Robin Williams,1970,0.562342105,0.6357631579999999,0.274444737,96.60728947,-17.56134211,1,1,0.8495526320000001,2.78e-05,0.823763158,0.901868421,210916.4737,23.60526316,76
22,225690,Jeff Foxworthy,1990,0.4526,0.7114,0.12928,105.992,-13.7024,1,4,0.8214,0.000136,0.8740000000000001,0.9048,406957.6,35.4,5
23,245133,Robert Klein,1960,0.531,0.106,0.295,131.263,-20.683000000000003,1,2,0.903,2.61e-05,0.13699999999999998,0.0527,162640.0,42.0,1
24,245292,Rodney Dangerfield,1960,0.498,0.736,0.242,83.932,-14.779000000000002,1,5,0.812,0.0,0.565,0.95,1171360.0,23.0,2
25,230105,Howard Stern,1980,0.527,0.9570000000000001,0.34600000000000003,139.99200000000002,-5.459,0,1,2.9600000000000005e-05,0.53,0.293,0.0826,234107.0,40.0,2
26,287092,Sam Kinison,1980,0.455,0.7609999999999999,0.679,98.618,-13.482999999999999,1,9,0.01,0.00603,0.6629999999999999,0.0455,265507.0,29.0,2
27,238245,Denis Leary,1990,0.37799999999999995,0.664,0.649,172.86599999999999,-10.652000000000001,1,2,0.5539999999999999,0.0,0.154,0.249,266173.0,48.0,2
28,322642,Jello Biafra,1970,0.333428571,0.807,0.618142857,134.83057140000003,-12.13028571,0,4,0.064663609,0.454471429,0.23771428600000002,0.041242857,371630.4286,35.85714286,7
29,364861,Rudy Ray Moore,1960,0.604272727,0.447636364,0.5566363639999999,112.61672730000001,-10.63427273,1,3,0.952363636,0.00018610099999999999,0.698909091,0.731272727,173079.2727,9.090909091,22
30,404529,Mike Birbiglia,2000,0.52,0.8320000000000001,0.56,105.209,-6.715,0,3,0.875,0.0,0.535,0.924,391853.0,43.0,2
31,500612,Adam Sandler,1980,0.549857143,0.466142857,0.554285714,110.42928570000001,-10.514000000000001,1,9,0.6727142859999999,0.00010193,0.510242857,0.336242857,202233.1429,38.0,14
32,615937,Brian Regan,1980,0.555545455,0.521545455,0.369363636,91.92227273,-15.20581818,1,6,0.821,3.0799999999999996e-05,0.784909091,0.9050909090000001,194363.6364,37.09090909,22
33,898946,Mitch Hedberg,1990,0.504,0.9208,0.2194,96.5462,-10.3066,1,2,0.8062,6.04e-07,0.8354,0.9416,132792.0,40.4,10
34,513813,Flight of the Conchords,1990,0.830333333,0.6073333329999999,0.7225,122.47216670000002,-8.672333333,1,9,0.36576666700000005,0.001270635,0.161183333,0.184433333,200795.6667,47.16666667,12
35,603980,Tiny Tim,1960,0.514,0.256,0.622166667,113.38833329999999,-19.58916667,1,4,0.903,0.043716167,0.216533333,0.050116667000000004,165477.6667,31.83333333,12
36,644216,David Cross,1990,0.604,0.611,0.574,80.186,-9.632,1,6,0.831,0.0,0.763,0.945,301333.0,41.0,2
37,802264,Cassius Clay,1960,0.747,0.397,0.9670000000000001,115.381,-13.255,1,7,0.312,0.0,0.114,0.0406,131267.0,31.0,2
38,674417,Dane Cook,1990,0.573,0.96,0.594,84.975,-3.39,1,7,0.823,0.0,0.972,0.879,109000.0,41.0,2
39,752150,Andrew Dice Clay,1980,0.38799999999999996,0.6579999999999999,0.195,79.992,-12.845,1,2,0.745,0.0,0.965,0.679,207093.0,26.0,2
40,820780,Whoopi Goldberg,1990,0.6990000000000001,0.41700000000000004,0.37200000000000005,121.855,-15.677,0,9,0.268,0.0,0.1,0.0926,220213.0,59.0,1
41,833610,Ron White,2000,0.353,0.841,0.115,83.26799999999999,-11.624,1,2,0.965,0.0006799999999999999,0.932,0.7440000000000001,530762.0,37.0,1
42,914671,Christian Finnegan,2000,0.591,0.688,0.5489999999999999,111.929,-10.282,1,1,0.847,0.0,0.951,0.9129999999999999,348347.0,44.0,2
43,945687,George Lopez,1990,0.525,0.718,0.415,141.558,-9.065,0,11,0.198,0.0,0.298,0.363,227947.0,42.0,1
44,1036613,The Lonely Island,2000,0.654421053,0.8225263159999999,0.5632631579999999,120.397,-4.688157895,1,8,0.08054452599999999,2.44e-05,0.23652631600000001,0.267,155152.6842,54.57894737,19
45,1453090,Daniel Tosh,2000,0.5710000000000001,0.818,0.28600000000000003,83.45299999999999,-10.146,1,1,0.804,0.0,0.902,0.948,501627.0,39.0,2
