,id,name,year,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
0,293490,Sarah Brightman,1970,0.35290625,0.251265625,0.202803125,103.6344063,-15.71125,1,7,0.734325,0.017309273,0.178953125,0.0504,275147.1563,41.9375,32
1,487535,Abbey Lincoln,1950,0.447714286,0.472857143,0.445,81.337,-10.00257143,1,7,0.432285714,0.191343706,0.261714286,0.072428571,386346.5714,23.42857143,7
2,197460,Cassandra Wilson,1980,0.401,0.0517,0.0405,111.973,-21.553,1,10,0.8690000000000001,0.259,0.217,0.0347,301200.0,52.0,2
3,211570,Dianne Reeves,1980,0.4665,0.3565,0.3495,111.3085,-13.2905,1,7,0.6735,2.22e-06,0.17800000000000002,0.0335,275333.5,41.5,4
4,809900,Jane Monheit,2000,0.532,0.423,0.664,172.225,-6.742000000000001,0,10,0.785,0.0,0.12,0.0924,197880.0,46.0,2
5,768367,Bobby McFerrin,1970,0.527615385,0.11543692300000001,0.541892308,96.77715385,-23.74353846,1,11,0.839538462,0.023584215,0.084607692,0.0953,239151.7692,36.46153846,13
6,275335,Josh Groban,2000,0.309375,0.332791667,0.12443333300000001,103.9404167,-9.809791667,1,10,0.691283333,0.01926139,0.107141667,0.032983333,261857.625,47.25,24
7,608166,Al Bowlly,1930,0.466134615,0.080140385,0.309673077,107.39898079999999,-19.46369231,1,7,0.9769423079999999,0.089807366,0.137992308,0.06220384599999999,190002.4423,7.057692307999999,52
8,792507,Frank Sinatra,1930,0.384478451,0.238016728,0.36428824,110.1816983,-14.27114098,1,5,0.735648225,0.020854983,0.23210555100000002,0.049614244,189179.9255,26.00438276,1369
9,606283,Al Jarreau,1960,0.653290323,0.48338709700000004,0.6585483870000001,114.97419350000001,-13.97793548,1,2,0.334116129,0.003511272,0.197393548,0.051929032,275091.6452,36.90322581,62
10,509367,Al Martino,1940,0.33648,0.36644,0.43376000000000003,112.35976000000001,-11.38952,1,0,0.619584,0.02362772,0.199864,0.031160000000000004,174002.12,30.4,25
11,98081,Engelbert Humperdinck,1950,0.37684496100000003,0.343665271,0.35041085299999997,102.6744806,-13.42000775,1,2,0.743372093,0.07265988400000001,0.18723876,0.037027907,191915.8062,25.84496124,129
12,3413,Allan Jones,1930,0.309333333,0.397,0.273666667,84.87733333,-10.585,0,8,0.991,0.557366667,0.42366666700000005,0.044966667,212709.6667,0.0,3
