,id,name,year,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
0,559405,Daddy Yankee,1990,0.7576875,0.814222222,0.731840278,114.76904170000002,-4.883076389,1,2,0.151910625,0.003293281,0.190216667,0.106913889,226751.7778,62.31944444,144
1,639397,Caetano Veloso,1960,0.5132923079999999,0.345221538,0.58,115.0863538,-14.65812308,1,9,0.5448030770000001,0.029343249,0.208821538,0.071718462,215734.8,35.03076923,65
2,765585,Baden Powell,1960,0.41433333299999997,0.210666667,0.439333333,104.6583333,-18.75133333,0,2,0.930666667,0.93,0.10333333300000001,0.053766667000000004,147320.3333,25.0,3
3,781837,Ant̫nio Carlos Jobim,1950,0.494698113,0.259355189,0.459161321,119.6893726,-17.02258491,1,2,0.729386792,0.28788264399999997,0.158024057,0.04763773599999999,205532.1226,37.81603774,212
4,798543,Ed̼ Lobo,1960,0.6559999999999999,0.585,0.888,138.23,-14.124,1,0,0.161,4.01e-05,0.161,0.0337,185000.0,20.0,2
5,4852,Selena,1980,0.625611111,0.612563492,0.7268015870000001,139.00796830000002,-9.07052381,1,10,0.28503681,0.00133005,0.209265079,0.063902381,232463.62699999998,46.55555556,126
6,145443,Fito Olivares,1990,0.7666666670000001,0.637,0.909666667,129.836,-7.684333333,0,2,0.2569,0.000273333,0.207,0.0447,204897.6667,46.0,6
7,806336,Los Tigres del Norte,1970,0.7539517240000001,0.518851724,0.893810345,123.42304140000002,-9.289872414,1,9,0.379285172,0.00015533,0.163390345,0.11893689699999999,186968.8241,43.72068966,290
8,942252,Compay Segundo,1930,0.628,0.5595,0.61,107.744,-7.0625,1,6,0.3275,0.000391705,0.2045,0.03445,286626.5,53.5,4
9,6855,Pablo Milan̩s,1960,0.446,0.3268,0.2942,105.1764,-11.857000000000001,1,7,0.6833600000000001,2.41e-06,0.36891999999999997,0.10992,277469.4,44.6,5
