,id,name,year,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
0,176936,Elmore James,1930,0.45725,0.70285,0.71135,129.32195,-5.87505,1,2,0.38554679999999997,0.09307939999999999,0.19161,0.04684,172699.5,18.2,40
1,824599,Little Walter,1940,0.5848,0.511,0.6874,122.0753,-10.7814,1,7,0.7419,0.115673115,0.1663,0.059179999999999996,191239.9,35.1,20
2,3829,T-Bone Walker,1930,0.61825,0.37375,0.6275,93.7095,-12.9025,1,0,0.491,0.01268025,0.0712,0.040925,207090.0,43.75,8
3,16835,The Paul Butterfield Blues Band,1960,0.45610638299999995,0.633744681,0.7533191490000001,125.90974469999999,-9.381,1,2,0.47692766,0.078447953,0.253674468,0.047238298,265472.4043,25.44680851,47
4,60679,Big Joe Williams,1930,0.634,0.2205,0.623,102.656,-16.229,1,7,0.7455,0.00175,0.08315,0.05575,204020.0,13.5,4
5,815039,John Lee Hooker,1940,0.609960784,0.343172549,0.638470588,126.08393459999999,-15.35203268,1,10,0.6769660129999999,0.034458686,0.154698039,0.087726797,203575.1765,22.0130719,153
6,825208,Lightnin' Hopkins,1930,0.562916667,0.379125,0.469208333,125.85908329999998,-10.84091667,1,4,0.696566667,0.0763754,0.15190416699999998,0.045991667,213537.4167,19.58333333,48
7,806542,Etta James,1950,0.483473214,0.425535714,0.528741071,118.16696429999999,-10.03034821,1,5,0.658098214,0.0011621860000000002,0.301347321,0.045300892999999995,199314.9911,32.41964286,112
8,748773,Amos Milburn,1940,0.9079999999999999,0.133,0.281,118.678,-17.63,1,2,0.8109999999999999,0.0938,0.0707,0.0934,176240.0,41.0,2
9,44994,Sonny Landreth,1970,0.52,0.905,0.8959999999999999,174.267,-7.587999999999999,0,9,0.105,0.0408,0.307,0.0518,380267.0,44.0,2
10,11608,Tab Benoit,1990,0.7170000000000001,0.4265,0.72,96.8935,-11.6205,1,2,0.161,0.13850555,0.129,0.03295,311040.0,41.0,2
11,129547,"Clarence ""Gatemouth"" Brown",1940,0.705,0.32,0.645,98.3,-16.7705,1,11,0.628,0.0564,0.1042,0.06695,312646.5,39.5,4
12,369270,Professor Longhair,1930,0.5885,0.621166667,0.877833333,136.21183330000002,-9.118833333,1,0,0.4955,0.046988817,0.2115,0.037266667,199197.8333,32.33333333,12
13,611102,Albert Collins,1950,0.678375,0.60775,0.725875,117.861375,-9.97775,1,0,0.16212875,0.137483038,0.1031125,0.0457875,272755.0,39.375,16
14,617844,Albert King,1950,0.621789474,0.37727105299999997,0.636355263,124.3692105,-13.81543421,1,0,0.346628947,0.154330263,0.17572105300000002,0.052540789000000004,246934.6447,28.10526316,76
15,942529,Buddy Guy,1950,0.571129032,0.499322581,0.5487096770000001,103.99464520000001,-11.22829032,1,2,0.464929871,0.098525987,0.172348387,0.054006452,298766.0323,39.96774194,31
16,341137,Roy Buchanan,1950,0.406857143,0.312857143,0.393757143,144.55642859999998,-14.727,0,9,0.26084428600000004,0.664142857,0.165928571,0.043428571,343175.1429,32.85714286,14
17,238495,John Mayall,1950,0.512555556,0.489555556,0.6253333329999999,135.7252222,-13.10888889,1,5,0.629888889,0.279922222,0.722666667,0.101811111,426820.5556,32.88888889,18
18,301955,Lowell Fulson,1940,0.637470588,0.370588235,0.536588235,94.43482353,-7.341176471,1,7,0.9415294120000001,0.039134759,0.142823529,0.045823529,173124.8235,3.0588235289999997,34
19,608701,Muddy Waters,1940,0.555658031,0.491476684,0.616145078,121.495171,-10.60855959,1,2,0.6260196889999999,0.035343916,0.278860104,0.068819689,217967.4767,28.87564767,193
20,131841,James Cotton,1950,0.39399999999999996,0.545,0.631,71.513,-9.041,1,2,0.904,0.006670000000000001,0.136,0.138,177362.0,4.0,2
21,815236,Delbert McClinton,1970,0.6597777779999999,0.603,0.6788888890000001,111.43044440000001,-11.30988889,1,9,0.296566667,0.000106264,0.294988889,0.033577777999999996,238214.6667,34.66666667,18
22,28166,Slim Harpo,1950,0.693,0.45399999999999996,0.914,112.214,-10.275,0,10,0.41700000000000004,0.000315,0.156,0.03,183133.0,47.0,2
23,59156,B.B. King,1940,0.560192308,0.530993077,0.650284615,111.3493,-8.788769231,1,2,0.582336808,0.045337487,0.25578423100000003,0.074404615,234464.7038,24.42692308,260
