,id,name,year,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
0,785283,Jọo Gilberto,1950,0.489482759,0.217637931,0.478448276,118.45927590000001,-19.85891379,1,5,0.830310345,0.252693845,0.302917241,0.05627069,258646.8103,38.74137931,58
1,404463,Ravi Shankar,1930,0.451625,0.35956875,0.39120625,127.618625,-17.2490625,1,1,0.69575,0.41953209399999997,0.3086375,0.1210125,725544.9375,18.6875,32
2,6613,Ali Farka Tour̩,1970,0.444166667,0.42316666700000005,0.541666667,143.77333330000002,-14.55283333,1,5,0.602166667,0.125627667,0.215216667,0.045716667,365089.0,48.33333333,6
3,781094,The Clancy Brothers,1950,0.627137255,0.37890235299999997,0.626686275,113.92264709999999,-13.77601961,1,0,0.863941176,0.029220093,0.336760784,0.205652941,153408.7451,18.15686275,51
4,97182,Christy Moore,1960,0.5425,0.20800000000000002,0.3015,87.6195,-17.5295,1,5,0.87,0.0055,0.1023,0.0331,236313.5,48.5,4
5,936946,Tommy Makem,1950,0.6213,0.3400304,0.62264,113.81461999999999,-14.366,1,0,0.87524,0.030416575,0.328518,0.194572,155184.92,16.44,100
6,932858,Tom Z̩,1960,0.6448,0.5398,0.7262,136.2688,-10.2796,1,2,0.493,3.51e-06,0.15804,0.10814000000000001,184490.8,39.0,10
7,26161,Terrance Simien,1990,0.6829999999999999,0.897,0.659,107.515,-6.81,1,9,0.41600000000000004,0.0,0.121,0.0826,104027.0,49.0,2
8,488378,Os Mutantes,1960,0.42226666700000004,0.7062666670000001,0.49286666700000004,114.52386670000001,-5.5362,1,9,0.443826667,0.025457145,0.231853333,0.08584,204703.1333,35.8,30
9,105618,Ladysmith Black Mambazo,1970,0.497375,0.2050875,0.50475,88.8875,-19.728125,1,6,0.815125,1.37e-06,0.1480625,0.0965125,202074.875,36.5,16
10,138833,Fela Kuti,1960,0.678848485,0.766712121,0.72469697,112.92865149999999,-7.597227273,0,10,0.255606061,0.158242152,0.205315152,0.10041666699999999,902051.8788,26.25757576,66
11,496097,Miriam Makeba,1960,0.497232558,0.17686976699999998,0.5746976739999999,118.37051159999999,-15.27386047,1,4,0.8672558140000001,1.84e-05,0.221090698,0.075990698,154940.2093,17.27906977,43
12,692100,Youssou N'Dour,1970,0.68,0.7020000000000001,0.509,154.19799999999998,-9.621,0,1,0.0838,1.79e-06,0.326,0.0267,305773.0,60.0,1
13,771297,King Sunny Ade,1960,0.524333333,0.6296666670000001,0.8676666670000001,110.816,-13.9,0,11,0.401,0.034242333,0.1129,0.052933333,314364.6667,26.33333333,6
