,id,name,year,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
0,155563,Take 6,1980,0.628,0.285,0.501,100.56700000000001,-12.49833333,0,2,0.837333333,2.83e-06,0.082533333,0.045833333,226195.6667,31.66666667,3
1,13511,Sister Rosetta Tharpe,1930,0.545461538,0.597830769,0.6627384620000001,121.5192308,-5.896830769,1,0,0.767387692,0.015600261,0.175796923,0.068027692,163275.6769,13.23076923,65
2,32071,Shirley Caesar,1950,0.527454545,0.532636364,0.45799999999999996,114.1403636,-12.92918182,1,10,0.446236364,0.0,0.4185,0.125709091,300462.1818,30.81818182,22
3,14329,Tramaine Hawkins,1970,0.377,0.604666667,0.447,125.92366670000001,-10.14866667,1,1,0.578333333,0.000306363,0.5156666670000001,0.083733333,476132.3333,33.0,6
4,44703,Sweet Honey in the Rock,1970,0.4796,0.4224,0.6488,146.0174,-13.4336,1,1,0.7496,8.96e-06,0.4188,0.3162,264408.2,36.6,5
5,1416172,Jack Johnson,1930,0.734352332,0.44202487,0.56315544,117.6356114,-9.832020725,1,0,0.536486528,0.030076262000000003,0.172395855,0.059130052,200673.4197,51.78238342,193
6,24944,Amy Grant,1970,0.5397307689999999,0.549461538,0.429530769,121.7096154,-8.274153846,1,6,0.41029730799999997,0.000187662,0.132484615,0.037034615,249673.5385,36.03846154,52
7,814220,Debby Boone,1970,0.33299999999999996,0.36700000000000005,0.0685,77.986,-10.06,1,2,0.831,1.1900000000000001e-05,0.262,0.0291,216287.0,58.0,2
8,26952,Smokie Norful,2000,0.41333333299999997,0.46633333299999996,0.319333333,101.524,-8.243333332999999,1,5,0.40066666700000003,0.0,0.15466666699999998,0.049866667,276431.3333,43.33333333,6
9,83095,Kirk Franklin,1990,0.595507692,0.696230769,0.48692307700000004,109.4074769,-6.87,1,0,0.219747692,0.00011761200000000001,0.36694,0.11478923099999999,312707.1692,46.61538462,65
10,152973,BeBe & CeCe Winans,1980,0.597,0.596666667,0.6083333329999999,108.0075,-9.923833333,1,10,0.214933333,0.003040942,0.148633333,0.041333333,262271.6667,37.0,12
11,668448,James Cleveland,1950,0.44755,0.5874,0.46315,118.0444,-10.0427,1,1,0.77765,0.122370786,0.35236,0.08899,398222.05,21.75,20
12,31263,Andra̩ Crouch,1960,0.447666667,0.45177777799999996,0.534555556,112.01799999999999,-11.95977778,1,1,0.427555556,1.26e-05,0.2006,0.041411111,269637.0,28.0,9
13,12802,Wynona Carr,1940,0.632,0.301,0.782,82.16,-11.599,1,11,0.703,0.0,0.152,0.0498,182040.0,40.0,2
14,195368,Dorothy Norwood,1940,0.444,0.9670000000000001,0.32,163.53799999999998,-6.466,1,0,0.508,0.0,0.557,0.235,190267.0,30.0,2
15,32333,Susan Ashton,1990,0.508,0.322,0.273,141.621,-10.118,1,5,0.8320000000000001,3.5e-06,0.14800000000000002,0.0261,221573.0,32.0,2
16,44068,Steven Curtis Chapman,1980,0.4915,0.495125,0.41975,100.901625,-11.006375,1,4,0.4800625,5.56e-06,0.259075,0.032775,271812.0,41.0,16
17,79392,Keith Green,1960,0.504428571,0.369571429,0.539,117.756,-14.84128571,1,0,0.5081428570000001,3.68e-06,0.1441,0.032028571,231589.1429,35.14285714,14
18,466759,Michael W. Smith,1980,0.41895652200000005,0.43965652200000005,0.248426087,127.94689129999999,-10.77423913,1,7,0.47807391299999996,0.008088706999999999,0.420717391,0.036821739,284277.3913,43.43478261,46
19,325443,Petra,1970,0.514642857,0.602428571,0.568357143,125.93557140000001,-8.891285714,0,4,0.203614286,2.08e-05,0.227078571,0.0311,236080.0,29.07142857,28
20,946560,dc Talk,1980,0.568333333,0.843,0.6176666670000001,114.56299999999999,-4.658666667,0,5,0.069663333,0.007053706999999999,0.21525,0.0382,292291.0,40.5,12
21,62455,Avalon,1970,0.5720000000000001,0.872,0.381,94.03200000000001,-5.093,1,10,0.0188,0.0,0.129,0.0676,280493.0,43.0,2
22,132579,Larry Norman,1960,0.5625,0.5870000000000001,0.5795,110.399,-10.79175,1,7,0.399075,0.00171515,0.238775,0.05135,226403.25,26.0,8
23,847880,Phil Keaggy,1960,0.502,0.1515,0.1735,104.762,-19.3975,1,2,0.7535,0.8085,0.0973,0.0393,294540.0,34.5,4
24,94658,Commissioned,1980,0.557333333,0.429666667,0.529333333,109.396,-13.39333333,1,3,0.384616667,0.16000597,0.1275,0.0447,292902.3333,32.66666667,12
25,576839,The Winans,1980,0.6125,0.540333333,0.4325,107.26566670000001,-9.804666667000001,1,10,0.4645,4.76e-06,0.2375,0.053083332999999996,295262.3333,36.33333333,12
26,764636,The Clark Sisters,1960,0.441545455,0.662363636,0.485909091,115.7009091,-9.431818182,1,10,0.33889818200000005,0.098331355,0.370218182,0.1319,328504.3636,32.45454545,22
27,590483,Third Day,1990,0.3786,0.658333333,0.308533333,128.2298,-6.1506,1,4,0.16804666699999998,0.001049271,0.211273333,0.034726667,247863.1333,41.6,30
