,id,name,year,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
0,151290,B̩la Fleck,1970,0.45846666700000005,0.4564,0.69,125.26746670000001,-16.07126667,1,7,0.5610666670000001,0.575521333,0.195426667,0.032986667000000004,239616.6667,30.33333333,15
1,156886,Spyro Gyra,1970,0.603090909,0.654181818,0.693454545,109.7644545,-10.39309091,1,9,0.34960909100000004,0.567136364,0.12312727300000001,0.046663635999999994,282960.0909,27.18181818,22
2,423829,Miles Davis,1940,0.46022060200000003,0.308228565,0.417860185,113.55038190000002,-14.52661921,0,0,0.65571081,0.205073002,0.21976169,0.054571065,404023.4456,22.70023148,864
3,532957,Cab Calloway,1930,0.609,0.395583333,0.716833333,117.1435,-11.28091667,1,7,0.907833333,0.037767,0.23854166699999999,0.10980833300000001,175447.8333,27.66666667,24
4,805930,Charlie Christian,1930,0.708592593,0.347355556,0.770148148,111.78066670000001,-12.40592593,1,5,0.863222222,0.302115963,0.11277037,0.039088889,183304.1852,10.37037037,27
5,536122,George Duke,1960,0.660684211,0.5703684210000001,0.6982631579999999,115.12468419999999,-11.69573684,1,7,0.225742105,0.158543846,0.146042105,0.047484211,281565.1053,34.52631579,38
6,958533,Dave Brubeck,1940,0.55394375,0.24286999999999997,0.45751625,113.06084369999999,-17.7104125,1,5,0.81980375,0.403291158,0.28558249999999996,0.044778125,318805.9563,20.95,160
7,28692,Terry Gibbs,1940,0.41200000000000003,0.551,0.5295,133.9355,-9.716000000000001,1,3,0.537,0.0013714999999999999,0.1166,0.03935,354446.5,1.5,4
8,6143,Alice Coltrane,1960,0.33083720899999997,0.376827907,0.32215814,97.04351163,-15.84983721,1,9,0.655506977,0.326167219,0.158465116,0.042797674,414027.0698,28.6744186,43
9,175553,John Coltrane,1940,0.46008102799999995,0.356163241,0.43265612600000003,116.36476880000001,-13.19754348,1,0,0.681216522,0.1455987,0.177910277,0.053308102999999996,431693.1897,22.72727273,506
10,208404,Dexter Gordon,1940,0.503368421,0.362060526,0.549994737,115.54235530000001,-12.09436842,1,5,0.747394737,0.23702168899999998,0.16095,0.048798684,421629.3158,23.46052632,76
11,640675,Bud Powell,1940,0.48834899299999995,0.25231651,0.513014765,106.64332209999999,-17.1375302,1,5,0.861067114,0.625785655,0.157018792,0.041708054,201081.2617,9.953020133999999,149
12,868092,McCoy Tyner,1960,0.5113513510000001,0.35418918899999996,0.39710810799999996,109.9618919,-15.88772973,0,5,0.743891892,0.536023157,0.167664865,0.048589189000000005,354035.9459,26.56756757,37
13,102399,Larry Carlton,1970,0.5872,0.395866667,0.5592,121.4868,-14.72866667,1,7,0.40652,0.616733333,0.1108,0.033993333,324133.2667,35.53333333,15
14,957296,Herbie Hancock,1960,0.557927273,0.54038303,0.5889878789999999,115.90653940000001,-12.04449697,0,5,0.533856242,0.384499053,0.144253333,0.044969697,443613.8667,31.4,165
15,162677,Dizzy Gillespie,1930,0.525371901,0.40945,0.580780992,119.0830909,-12.57143388,1,5,0.717049587,0.294046619,0.235383884,0.088381405,265951.4835,13.88429752,242
16,211758,Charlie Parker,1930,0.492745,0.429547,0.6180574999999999,117.15908999999999,-10.88124,1,5,0.797565,0.18211838600000002,0.232285,0.07802150000000001,205420.01,16.97,200
17,742899,Stan Getz,1940,0.50130662,0.23728153300000002,0.5236303139999999,113.31285020000001,-16.69555401,1,5,0.87787108,0.313541324,0.163593031,0.047589547,305771.3937,21.55749129,287
18,396372,Max Roach,1940,0.44630303,0.435587879,0.5312727270000001,116.4099848,-13.14530303,1,5,0.586842424,0.263095829,0.221909091,0.047477273,409268.1667,16.90909091,66
19,6563,Stan Levey,1950,0.443333333,0.429233333,0.483833333,130.2855,-12.52583333,1,5,0.7165,0.135635683,0.159316667,0.040116667,242520.8333,1.5,12
20,113480,Jaco Pastorius,1960,0.47775,0.43,0.56425,123.67325,-17.527,1,9,0.65275,0.478975,0.284,0.052025,308283.25,34.25,8
21,23290,Slam Stewart,1940,0.7120000000000001,0.147,0.792,76.167,-16.08,1,8,0.965,0.40399999999999997,0.114,0.0494,175467.0,8.0,2
22,9680,Charles Mingus,1940,0.440409836,0.30293306,0.417417486,110.2909044,-15.56231148,1,5,0.6917502729999999,0.238548155,0.220114208,0.063169399,393268.1066,16.63934426,366
23,170690,Erskine Hawkins,1940,0.575,0.155,0.7659999999999999,149.513,-15.210999999999999,1,10,0.89,0.309,0.163,0.0512,195760.0,2.0,2
24,242966,Lennie Tristano,1940,0.474555556,0.18666666699999998,0.586888889,95.33844444,-19.979,1,0,0.987222222,0.935444444,0.13062222199999998,0.053133333,260262.1111,6.0,18
25,490416,Thelonious Monk,1940,0.547653768,0.28660977600000004,0.399822403,113.4160835,-14.32149287,1,5,0.818879837,0.49748011799999997,0.143676986,0.059595315999999995,294534.1202,18.48676171,491
26,494537,Milt Hinton,1930,0.633,0.132,0.25,104.46600000000001,-14.174000000000001,1,2,0.9,0.622,0.33799999999999997,0.0372,166067.0,0.0,2
27,641450,Buddy Collette,1950,0.410583333,0.15339166699999998,0.317916667,101.1288333,-19.18308333,0,1,0.840666667,0.627088675,0.2282,0.066741667,287668.25,5.416666667,12
28,66570,Keith Jarrett,1960,0.394625,0.2159685,0.24329499999999998,103.10645,-19.289375,1,0,0.86735,0.6806175,0.24111,0.0547325,476347.3,38.675,40
