,id,name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
0,1036613,The Lonely Island,-2.53313,0.259801,1.25152,1.3080200000000002,-0.0841366,1.10985,-0.305923,0.0187917
1,500612,Adam Sandler,0.39812600000000004,0.154176,3.36176,2.92014,-0.578174,1.30545,-0.39742,0.10973599999999999
2,404529,Mike Birbiglia,-0.872977,-1.6864599999999998,5.7062800000000005,8.99311,1.6993099999999999,-0.025892400000000003,-0.9997860000000001,-1.2654100000000001
3,674417,Dane Cook,-1.89104,-0.590476,9.11542,8.12525,0.551474,1.9702,-1.44999,-0.0995117
4,12654,Spinal Tap,-0.11611199999999999,0.526166,0.654502,-0.029711500000000002,-1.07853,0.5061770000000001,0.140861,0.479917
5,2273,Allan Sherman,2.0724400000000003,-0.017052,3.4494,1.83532,-0.7913720000000001,1.34027,-0.411541,0.305817
6,792051,Bebe Neuwirth,1.7911599999999999,0.489508,2.09156,2.72988,0.140624,-0.09514260000000001,-0.773682,0.42543400000000003
7,70534,Bill Cosby,1.1085200000000002,-0.19781600000000002,8.4169,7.8174600000000005,-0.149114,1.35017,-0.029308799999999996,0.286749
8,106298,Cheech & Chong,-0.204309,0.6759,1.96868,1.62855,-0.887267,0.613324,-0.133322,0.278816
9,142208,Eddie Murphy,0.45870299999999997,-1.32013,7.1191699999999996,6.18655,1.41278,0.11535,-1.63547,-0.0887306
10,225690,Jeff Foxworthy,0.752574,-3.19793,8.20112,8.43099,1.5592,1.15578,-1.53683,0.56975
11,287860,Robin Williams,1.49126,-1.01642,8.80456,7.68315,1.90621,0.861634,-1.4896,-0.449975
12,295415,Richard Pryor,0.551234,-1.33118,7.7365,7.03525,0.695338,1.7322,-1.27131,-0.156617
13,820780,Whoopi Goldberg,0.136166,0.18388,-1.9398,1.41174,-0.4186,1.01301,0.28402,-1.8074299999999999
14,833610,Ron White,1.0300200000000002,-4.05354,7.35159,7.826389999999999,2.5026900000000003,1.24035,-1.40048,1.4140700000000002
15,67561,Bob Newhart,0.9390729999999999,-1.8739400000000002,8.78215,8.60778,-0.464463,1.33486,-0.415571,0.955124
16,47246,Steven Wright,0.129684,-2.69267,8.70087,7.13455,1.5301799999999999,1.03482,-2.2225599999999996,-0.624406
17,615937,Brian Regan,0.933342,-0.8199770000000001,7.98584,8.04067,0.8818940000000001,1.88858,-1.5057399999999999,-0.243943
18,898946,Mitch Hedberg,-0.567809,-1.7643400000000002,8.952,7.69556,1.5519999999999998,1.67956,-2.3184099999999996,-0.8432129999999999
19,1453090,Daniel Tosh,0.012928700000000001,-2.76954,8.03288,9.64527,3.07704,0.884279,-1.6332799999999998,1.4583
20,744548,Spike Jones,0.80057,0.662421,4.35876,1.39802,-1.0729,-2.1106599999999998,-0.7265159999999999,0.23342399999999996
21,802264,Cassius Clay,0.131942,3.1522900000000003,-0.376026,-0.125095,-0.8613270000000001,-0.197077,-0.223471,0.27178
22,230105,Howard Stern,-1.5921399999999999,-2.22402,-0.163715,0.611839,0.369402,-2.03328,-0.180128,-1.48078
23,945687,George Lopez,-1.37392,-1.23928,1.50426,3.2547200000000003,-1.4173200000000001,0.297117,0.432515,-1.77361
24,322642,Jello Biafra,-0.162457,-2.2675099999999997,-0.8117449999999999,0.677338,-0.31763,-2.31553,0.602693,-0.5720689999999999
25,513813,Flight of the Conchords,-1.21648,1.88356,0.12076400000000001,1.30236,-0.41624099999999997,0.578583,-0.0162132,0.45954300000000003
26,238245,Denis Leary,-0.672509,-0.683331,1.62306,-0.0158904,-0.288421,-1.298,-1.25403,-0.764912
27,644216,David Cross,-0.07063639999999999,-0.621879,7.5812,9.0215,1.44328,1.6714099999999998,-1.38994,0.694439
28,211197,Dick Gregory,1.1749399999999999,0.267665,7.9603,7.3958699999999995,0.922201,-0.5424479999999999,-1.9890400000000001,-0.18616300000000002
29,639005,George Carlin,0.478204,-1.4288399999999999,7.98992,8.43412,2.24907,0.82539,-1.8727200000000002,0.493313
30,43444,Steve Martin,0.147398,-0.5477390000000001,5.201890000000001,4.37918,-1.07421,0.966251,-0.506057,0.0464565
31,287092,Sam Kinison,-0.41026599999999996,-0.623682,2.3696900000000003,1.3087600000000001,-0.7801560000000001,0.45383500000000004,0.430987,1.46128
32,752150,Andrew Dice Clay,1.14598,-2.1531,8.11576,6.37063,1.37347,1.6584400000000001,-1.8955,-0.142245
33,120487,Jack Kerouac,3.7159400000000002,1.49465,2.12102,2.7784299999999997,0.219392,0.53399,-0.768345,-0.06520740000000001
34,278559,Jerry Lewis,1.89402,1.59385,1.1454799999999998,-0.791564,0.37266900000000003,-0.5588420000000001,-1.06264,-0.625682
35,824219,Jonathan Winters,2.43932,-0.252377,7.276960000000001,9.62391,-1.4339,-1.21959,0.0684673,-1.02712
36,364861,Rudy Ray Moore,1.1897799999999998,0.5331020000000001,7.5460199999999995,6.09576,0.360887,0.047871300000000006,-1.52154,-0.43768500000000005
37,342833,Mel Brooks,2.10792,1.9054400000000002,3.9840400000000002,8.51038,-0.17258900000000002,1.2638,-0.866143,-2.00274
38,245292,Rodney Dangerfield,2.04185,-5.15377,4.60856,11.3364,3.7787800000000002,-0.6110260000000001,0.330131,5.315259999999999
39,492670,Monty Python,0.16109600000000002,2.79687,0.132396,0.24429299999999998,0.222388,-1.2094,-0.734308,0.332548
40,899198,The Smothers Brothers,2.59407,0.918761,4.92649,3.3512699999999995,-0.602025,-0.540149,-1.1124399999999999,-0.36293200000000003
41,245133,Robert Klein,3.14265,0.701738,0.060452,-0.8322709999999999,0.0768194,0.651371,-1.63246,-1.2863200000000001
42,603980,Tiny Tim,2.82363,1.47614,0.609008,-0.24690700000000002,-0.351563,0.268692,-0.9383299999999999,-0.474125
43,611877,Tom Lehrer,1.6437099999999998,0.7879659999999999,7.075639999999999,5.12631,1.32687,-0.35334899999999997,-1.05952,-0.683733
44,914671,Christian Finnegan,-0.476365,-1.4782799999999998,8.61978,8.711739999999999,2.04101,0.23656300000000002,-1.8582,0.39682199999999995
45,203804,Victor Borge,2.61459,-3.7304,7.72927,9.83944,0.523878,1.09686,0.11553599999999999,2.70043
