,id,name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
0,24944,Amy Grant,0.12605999999999998,0.0686203,-0.09675249999999999,-0.764099,0.014146100000000002,0.5641609999999999,0.050432099999999994,0.0730533
1,83095,Kirk Franklin,-0.9308379999999999,-0.480653,1.16241,0.609584,2.09287,0.07354069999999999,-0.381874,0.467653
2,148305,Fred Hammond,-0.6510060000000001,-1.28906,1.84085,0.65732,1.443,-0.445471,-0.746047,0.52312
3,152973,BeBe & CeCe Winans,-0.308214,0.6149600000000001,-0.567183,0.08453719999999999,-0.720272,0.8626229999999999,0.379483,0.933949
4,288350,Robert Randolph,-1.5583,-1.51965,-0.736466,1.89248,0.131876,1.10428,0.852283,-0.5833149999999999
5,675728,Hezekiah Walker,-0.38759699999999997,-1.75725,0.495292,0.9017870000000001,0.250949,1.02201,0.23262199999999997,1.33188
6,165077,Stacie Orrico,-2.79313,-0.746175,1.5548899999999999,0.0428033,0.6850390000000001,-0.577182,-1.16831,-0.373255
7,44068,Steven Curtis Chapman,0.806718,-0.249554,0.18311,-0.0907875,0.672439,0.958786,-0.5868800000000001,0.29594000000000004
8,62455,Avalon,-1.55679,-0.596294,-0.758454,0.239443,-0.126222,1.65166,0.260864,1.16096
9,132849,Crystal Lewis,-0.32016500000000003,-0.188915,-1.00397,-0.38835,-0.886756,-0.164022,0.284027,0.883769
10,344729,Rich Mullins,1.3315700000000001,0.38095500000000004,-0.384346,-0.321235,0.11613599999999999,1.1964,-0.367179,0.2872
11,372986,Natalie Grant,-0.432587,-1.5866200000000001,-0.896877,-0.8909729999999999,0.0911555,1.53742,-0.40260100000000004,0.08032489999999999
12,567374,Dallas Holm,2.68485,-2.1377900000000003,4.27813,1.0610700000000002,0.8639040000000001,0.805399,-1.45561,-0.43190600000000007
13,572105,4Him,0.6985180000000001,-0.5750350000000001,-0.470577,-0.685507,0.41660200000000003,0.612907,-0.6346569999999999,0.277857
14,942624,Caedmon's Call,1.03425,0.965886,-0.8758299999999999,0.345821,0.049917800000000005,1.42097,-0.117824,0.94053
15,31263,Andra脙漏 Crouch,1.12516,0.104637,0.428626,-0.516663,0.6763140000000001,-0.22217199999999998,-0.957478,0.11296700000000001
16,32333,Susan Ashton,1.52401,-0.048376999999999996,0.22,-1.09096,-0.629644,0.434608,-0.929168,-0.744712
17,127889,BeBe Winans,-1.20115,1.30913,-0.681327,0.140599,0.379444,0.836471,-0.415178,0.519899
18,227708,Walter Hawkins,0.7597229999999999,-1.81825,0.752775,0.734323,1.64655,0.119556,-0.6191369999999999,1.23425
19,325443,Petra,-0.345851,-0.13830699999999999,-0.28041900000000003,0.440066,-0.157136,-0.8219850000000001,0.347509,-1.69648
20,338179,The Rance Allen Group,-0.45967600000000003,-2.43807,1.67872,2.78998,1.5177399999999999,0.00794005,0.42819700000000005,2.81069
21,576839,The Winans,0.35691999999999996,0.11369800000000001,-0.0946603,0.543719,-0.53961,1.23911,0.277839,0.886249
22,626115,The Brooklyn Tabernacle Choir,1.47743,-1.88526,2.32075,1.42468,1.7676,1.16567,-0.9054559999999999,0.906408
23,741380,Donnie McClurkin,-0.332928,-1.25658,1.0354700000000001,0.45388500000000004,0.567833,0.638759,-0.17593499999999998,0.78857
