,id,name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
0,255210,Diana Krall,1.8094599999999998,-0.325341,-1.90703,0.765297,0.335727,0.470233,0.0028177,-1.9551599999999998
1,926115,Acker Bilk,3.82609,-1.53827,-0.910941,-0.9088200000000001,-1.65904,0.644695,-0.274507,0.033699900000000005
2,127369,Ahmad Jamal,4.50442,0.288408,0.5285920000000001,-0.309616,1.27594,-1.55752,0.461578,0.36261
3,65882,Bob James,1.50937,-0.24365,-2.2242900000000003,1.46045,0.25157399999999996,-1.93005,1.02436,-0.225793
4,66570,Keith Jarrett,4.34708,-2.2032,-0.5881390000000001,0.514671,1.72948,-0.883757,-0.528936,1.23794
5,104388,Jack DeJohnette,3.62316,-2.38625,-2.43317,1.51518,-0.686144,-0.9021309999999999,1.05596,-0.132546
6,110541,Chick Corea,2.55612,-2.1042,-1.68449,1.2777,-0.824025,-0.928608,1.19686,-0.47338100000000005
7,245760,Les McCann,1.43991,-0.200672,-0.345555,0.6436069999999999,-0.7692319999999999,0.366259,0.497486,1.4469999999999998
8,334770,Ramsey Lewis,1.02747,-0.355589,0.013928200000000002,-0.0866068,0.05153049999999999,-0.614093,0.0977165,0.922882
9,423829,Miles Davis,3.5869699999999995,-0.268341,2.11943,-1.63117,5.389419999999999,-1.08627,8.58579,-2.40655
10,536122,George Duke,0.0444476,0.92545,-0.556384,0.0970405,-0.129692,-0.287279,0.426821,1.03316
11,589256,Monty Alexander,2.63368,-0.335185,-1.40858,0.326886,0.448866,0.00206844,-0.369277,1.19021
12,673082,Marcus Roberts,5.23044,-0.801006,-0.9930110000000001,0.177708,-0.814839,0.37557199999999996,-0.33959,0.619301
13,684253,Wynton Kelly,3.3077099999999997,-0.273741,-0.779882,0.9774430000000001,-0.350011,-1.48724,0.893094,-1.23558
14,738182,Gary Burton,2.8536599999999996,-0.47193100000000004,-0.837935,0.8405040000000001,0.65957,-1.38975,-0.480175,-1.56406
15,763670,Bill Charlap,4.67515,-1.1692,-1.3216,-0.219541,1.4995399999999999,1.21135,-1.43642,0.0403355
16,802745,Gene Harris,-0.273814,1.49305,-0.787482,0.21808899999999998,0.10903199999999999,-0.800231,-0.123831,1.08348
17,824879,Horace Parlan,2.48981,0.261839,-0.369744,0.273988,-0.16128199999999998,-0.916357,-0.17532,1.16614
18,882950,Red Garland,3.9166,-0.34216399999999997,-0.82155,0.353759,1.45438,-0.9492309999999999,-0.703318,1.1287399999999999
19,957296,Herbie Hancock,1.45046,-0.6912119999999999,-1.26814,1.09985,1.01152,-1.56061,2.3458200000000002,-0.380757
20,504169,Al Cohn,2.3757599999999996,-1.6653,1.7803900000000001,2.9011,-0.96004,-3.5168699999999995,1.09054,0.20556999999999997
21,228087,Zoot Sims,2.1474599999999997,0.756197,-0.0887077,0.40024699999999996,-0.158902,0.00278634,0.362981,1.15515
22,378624,Quincy Jones,1.60671,0.657978,0.9499620000000001,0.313945,-0.184167,0.477742,1.4589,0.379744
23,742899,Stan Getz,3.6139099999999997,0.599935,0.804868,-0.88531,1.07438,-0.363192,2.44552,0.161704
24,757665,The Lounge Lizards,1.58179,-0.5345880000000001,-0.23312800000000003,-0.365665,-0.8503229999999999,-1.06359,-0.23469600000000002,0.579192
25,600228,Al Di Meola,1.80403,-1.7857,-1.2266299999999999,1.50356,0.282869,-1.67677,0.581802,-0.36902199999999996
26,203711,Tuck & Patti,3.5107,0.431565,-0.485888,0.0549812,1.53956,0.834506,-1.45121,-0.09073830000000001
27,614339,Albert Ayler,1.06922,-0.661975,1.14345,0.6602819999999999,-1.57277,-0.350992,0.33481500000000003,1.37619
28,90018,The Last Poets,-2.6560799999999998,-0.298238,-0.657025,1.9387400000000001,-1.0860299999999998,-0.230386,0.5538390000000001,-1.74449
29,119629,Joe Lovano,3.10622,-1.25804,-2.2495,0.934918,0.9363879999999999,-2.00641,-0.42943000000000003,-1.26276
30,196254,The Flying Luttenbachers,0.7600899999999999,-2.50882,0.687479,1.3192700000000002,0.790683,0.189939,-0.893251,-2.18587
31,330601,Pharoah Sanders,1.3592,-2.37443,-1.1175,1.52606,0.379484,-1.22004,0.93939,-0.050486199999999995
32,489207,Annette Peacock,0.8652860000000001,-0.146947,-1.61582,1.4107299999999998,2.3002,-1.7391299999999998,-0.079059,2.6669099999999997
33,809334,Jan Garbarek,2.4635,-1.23005,-1.17655,-0.279558,0.0469313,-0.388045,-0.424533,0.637774
34,568622,Alec Wilder,6.0761,-2.56354,-0.14115999999999998,-0.871976,0.0156201,-0.20833400000000002,-1.1647100000000001,0.372232
35,781932,Lalo Schifrin,1.6780099999999998,0.33723000000000003,-0.48891899999999994,0.334519,0.39177399999999996,-1.7437599999999998,-0.222345,-1.82732
36,211424,Dick Hyman,2.84705,-1.17867,0.65537,-0.73893,-0.7854359999999999,-0.0921029,-0.7505649999999999,-0.031778
37,89828,Collin Walcott,5.86046,1.94756,-0.560293,-0.026093,-0.13886199999999999,1.03088,-1.26912,-0.276456
38,6143,Alice Coltrane,3.05022,-1.5883399999999999,-0.569358,0.20160999999999998,-0.31399699999999997,0.663296,0.591338,1.36884
39,1072783,Matthew Halsall,4.32979,-3.32955,-3.5305,2.2114599999999998,1.09766,-0.287718,0.608446,0.234866
40,128290,The Dirty Dozen Brass Band,-0.538749,0.435963,0.00363685,0.33615,0.324706,-1.65251,-0.288898,1.0846
41,9680,Charles Mingus,3.4339800000000005,-0.356038,1.37812,-0.78296,1.7687599999999999,-0.28125900000000004,3.46078,0.537597
42,34617,Andrew Hill,1.91313,-1.21169,-1.0942,1.3489799999999998,-0.0995251,-1.35906,0.599703,-0.550441
43,57205,Bob Moses,-0.20446,-1.99239,0.700257,1.62711,2.64921,0.623101,-0.801195,1.15142
44,680003,Woody Shaw,2.76031,-1.61563,-1.25789,0.409555,0.175776,-1.33895,-0.026504000000000003,1.77252
45,30925,Shirley Horn,2.72151,0.238377,-0.00531718,0.47566,-0.157196,-0.480865,-0.5671649999999999,-2.71172
46,106987,"Lambert, Hendricks & Ross",1.87378,1.64393,0.561926,0.213062,-0.176268,0.32137,-0.513162,0.0771095
47,935117,N'Dea Davenport,-0.600883,1.29437,-1.92782,1.86362,0.529539,0.251071,0.357621,-0.9064200000000001
48,55939,Azymuth,1.17726,0.171674,-1.6049,0.603179,0.468888,-1.36109,0.286288,2.16193
49,171220,Eliane Elias,2.9744200000000003,-0.520368,-0.519932,-0.12703599999999998,0.339901,1.25253,-0.814671,0.0486917
50,250435,Wayne Shorter,1.8049400000000002,-0.886871,-0.88885,0.9278709999999999,-0.123096,-1.16171,0.75231,-1.09935
51,394325,Esperanza Spalding,1.32125,0.00029679799999999997,-0.720106,1.05568,0.786948,0.26007600000000003,-0.551373,-2.0305299999999997
52,503279,Archie Shepp,2.13899,-1.61032,0.17585,0.67615,-0.8396129999999999,0.31692,0.574968,1.49822
53,225607,Lizz Wright,2.56773,0.30553400000000003,-0.650836,-0.273994,-0.139294,2.0189,-0.864743,-0.462668
54,546205,Melody Gardot,2.17678,-0.8185939999999999,-1.3195,0.5901,1.02439,1.15706,-0.8267200000000001,-2.5137400000000003
