,id,name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
0,674332,Herb Alpert,0.310823,-0.0826163,-1.7585,1.51225,0.19138,-1.70439,0.817185,-0.389463
1,199917,Chantal Kreviazuk,0.213002,-0.0185574,0.116409,-0.36543600000000004,0.9179790000000001,0.506739,-0.9676389999999999,-0.0826048
2,678009,Henry Mancini,3.0502700000000003,0.562369,1.07345,-1.8387900000000001,1.52255,-0.975461,1.34626,-0.676554
3,754767,Andr脙漏 Kostelanetz,4.7184099999999995,-1.86703,0.305927,0.21189299999999997,-0.48003999999999997,-1.50779,0.134257,1.53214
4,822777,Liberace,4.73486,-1.59922,2.24973,0.9357190000000001,0.0382217,-1.08914,-1.2151399999999999,0.193404
5,2330,Sergio Mendes,1.04955,0.634155,-0.16855,-0.15373900000000001,-0.681715,-0.430803,0.0397739,0.500541
6,607028,Arthur Lyman,4.26323,0.428249,0.788227,-1.30803,0.616458,-1.21928,0.0417536,-0.6265689999999999
7,311074,Martin Denny,2.49315,0.742247,1.15068,-1.27702,-0.453847,-0.127439,1.50613,-0.38705700000000004
8,249175,Les Baxter,3.70654,-0.8015770000000001,-0.0453767,-0.959986,-0.8295020000000001,-0.5372,-0.5275479999999999,0.0751259
9,748088,Bert Kaempfert,2.38455,0.575192,0.037993099999999995,-0.8040619999999999,-0.302479,-0.851509,0.359998,0.316173
10,685751,Yma Sumac,1.8920099999999997,1.04703,0.647416,1.53647,-0.592217,-0.377655,0.00990785,-2.01594
11,2895189,The Piano Guys,2.51661,-2.0947400000000003,-1.09713,-0.8125560000000001,-0.55776,-0.104308,-0.24864699999999998,0.272916
12,781399,Jackie Gleason,4.70786,-1.57159,1.5402799999999999,-1.6909999999999998,0.441634,0.231296,1.787,-0.46677399999999997
13,955773,Herb Alpert & the Tijuana Brass,1.6540099999999998,0.8890790000000001,0.331883,-0.770461,0.0710425,-1.18264,1.13344,0.173443
14,170214,Ferrante & Teicher,3.84942,-0.313809,0.121609,-1.08457,-1.29787,-1.1626,-0.59319,-0.179365
15,53441,Eden Ahbez,3.1293599999999997,0.712613,0.210616,-0.552541,-0.9113290000000001,0.751275,-0.48219700000000004,-0.37716500000000003
16,694325,Gheorghe Zamfir,3.7089199999999996,-1.90677,-0.766886,-0.592217,-0.9543950000000001,1.2071399999999999,-0.369184,0.155589
17,955647,Mason Williams,0.737509,-0.180263,-0.574943,-0.8812200000000001,-1.33695,-1.3770200000000001,-0.19985799999999998,0.339969
18,577261,Mitch Miller,3.4239900000000003,-0.928551,0.5719890000000001,-0.686867,-1.01865,0.46566599999999997,0.186231,0.318581
19,322027,Nelson Riddle,3.0291,0.0376511,0.7700520000000001,-1.06449,-0.08945399999999999,0.137323,0.5014390000000001,-0.115425
20,305541,Percy Faith,4.09389,-2.29355,0.5322939999999999,-1.41355,0.38801199999999997,-0.556615,-1.1699899999999999,-0.23331799999999997
21,22574,Paul Mauriat,0.253193,-0.410897,0.385443,-0.0624076,-1.41266,1.02766,0.25434,0.526827
22,869487,Ray Conniff,2.32323,0.49946199999999996,0.815538,-0.988707,0.45570600000000006,-0.747688,0.648105,-0.129076
