,id,name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
0,921306,808 State,-0.357798,-1.04172,-1.27546,-0.30814400000000003,-0.657093,-0.794212,0.255288,1.23596
1,23202,Stereo MC's,-0.612741,1.20902,-1.3134700000000001,0.396252,-0.515659,-0.284585,0.476127,1.4915
2,24329,Amon Tobin,0.6301979999999999,-2.08397,-2.14325,1.5340200000000002,0.183552,-1.2853,0.738254,-0.144446
3,67631,The Chemical Brothers,-1.43976,-1.26299,-0.291673,-0.0447399,1.16299,-0.883791,-0.326038,0.974571
4,127301,Lamb,-0.050173699999999995,-2.4515599999999997,-0.781403,-0.8782610000000001,1.30217,0.0860062,-0.9670569999999999,0.421705
5,133719,Fatboy Slim,-1.81749,-0.880207,0.489609,0.419861,-0.155797,-0.35081100000000004,0.22423800000000002,0.9693940000000001
6,304102,Utah Saints,-0.733685,-2.0491599999999996,-1.5453,-0.18123599999999998,-0.010845700000000002,-1.58159,0.261493,1.8283599999999998
7,363327,Propellerheads,-0.810747,-1.5351700000000001,-0.6771149999999999,-0.664509,0.605168,-2.0929900000000004,-0.583484,0.988734
8,492162,The Prodigy,-1.5828200000000001,-1.81646,-0.717371,-0.15875699999999998,0.2923,-0.640567,0.26064499999999996,1.11968
9,493848,Aphex Twin,2.27421,-1.92772,-2.02217,1.30193,-0.7484350000000001,-0.837759,1.58818,-0.616394
10,780948,Ladytron,-1.5344799999999998,0.186063,-0.5483,-0.374806,0.341177,-0.7284189999999999,-0.21176999999999999,0.9553309999999999
11,807949,Underworld,-0.9085219999999999,-1.9599799999999998,-1.15585,0.370383,-0.611675,-0.74989,0.8425,1.90257
12,812802,Death in Vegas,0.15808,-3.81607,1.23159,0.0724372,-0.77332,-0.851247,0.0930643,1.14088
13,891575,The Orb,-0.129167,-0.31925,-0.286182,2.09749,-0.0332231,-0.7509600000000001,0.655378,-0.5521590000000001
14,487038,The Rapture,-1.7302799999999998,-0.236616,-0.340888,0.159138,-1.07003,0.46286400000000005,0.458737,0.787325
15,178051,Fischerspooner,-1.0441200000000002,-1.24194,-1.69839,-0.44271400000000005,-1.24353,-1.27309,0.559657,1.31105
16,919598,A Guy Called Gerald,-1.5157200000000002,0.7429,-0.8890469999999999,-0.3095,0.9963850000000001,-0.45748999999999995,-0.662135,0.59482
17,158849,Squarepusher,1.92556,-1.70672,-0.993718,-1.08622,0.39805300000000005,-1.35125,-1.0442,0.202071
18,2960510,A*Teens,-2.43235,1.1122299999999998,0.191019,-0.17465,0.271266,-0.51248,-0.30746399999999996,0.558656
19,597736,Morcheeba,-0.9937530000000001,-1.23437,-0.0766778,-0.614156,-0.241352,-0.952744,-0.144401,0.476049
20,2016362,Fever Ray,2.3191599999999997,-1.77535,-1.25179,-0.987549,-1.62903,-0.81981,-0.120051,0.109324
21,177454,M People,-2.0114099999999997,1.9464400000000002,-2.13385,1.6590200000000002,0.543431,-0.955206,0.567837,-0.6644800000000001
22,302774,Roger Sanchez,-0.932984,-1.23322,-1.16114,0.0349617,1.07195,-0.9400940000000001,-0.11314600000000001,1.59845
23,666073,Cascada,-2.0378700000000003,0.08956010000000002,0.509087,-0.0932407,-0.559292,0.380996,0.07123510000000001,0.324125
24,601421,Adamski,-0.953593,1.3111899999999999,-2.56315,1.51063,-0.690338,-0.09822230000000001,0.939634,-0.863034
25,3661296,Mika,-1.8661400000000001,0.8467889999999999,-0.763595,0.129328,-0.658877,1.1662299999999999,0.507046,0.825564
26,293969,R脙露yksopp,-0.8167399999999999,-0.14713900000000002,-0.934219,0.38361799999999996,-0.658602,-0.14918499999999998,0.676071,1.56995
27,607202,Air,0.880792,-1.9407299999999998,-1.36368,0.674071,-0.692071,-0.470826,0.806423,-1.26557
28,95176,Bonobo,0.843094,-1.53362,-2.14035,1.6903,-0.5147930000000001,-0.219479,1.11966,-0.425496
29,241650,Lemon Jelly,-0.5353829999999999,-1.2122700000000002,-1.08751,0.0262144,0.659508,-1.1582,-0.0456535,1.2810700000000002
30,648106,Justice,-1.74597,-1.51092,0.9719549999999999,0.9980479999999999,1.35819,-0.16376300000000002,-0.694529,0.577605
31,696668,Zero 7,0.283597,-1.02243,-1.21579,-0.401063,0.26611799999999997,0.439064,-0.255872,0.620699
32,747561,T脙漏l脙漏popmusik,-0.164131,0.400516,-1.4026299999999998,-0.08254910000000001,1.4268,-0.45707700000000007,-0.9013260000000001,0.6122350000000001
