,id,name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
0,1055285,112,-0.682358,0.494267,-0.198143,-0.11210999999999999,1.8789799999999999,-0.0321661,-0.599074,0.110195
1,266063,Chris Brown,-1.45743,-0.0029276999999999997,-0.23464200000000002,0.568181,2.67072,0.0973854,1.83795,-2.27185
2,619536,Pretty Ricky,-1.4208399999999999,0.40901,-0.4503,0.00974139,1.7170299999999998,0.378369,-0.82383,0.195469
3,673752,Lloyd,-1.76855,-0.246571,-1.0159799999999999,2.05777,-0.6132770000000001,0.8336790000000001,0.9375620000000001,-1.2796299999999998
4,675351,Day26,-1.29398,-0.734032,-0.621633,-0.804971,0.03671169999999999,0.783496,-0.48685900000000004,0.050544
5,784122,Cupid,-1.8192,1.59699,-0.915825,3.54114,1.54659,1.0025899999999999,0.00915378,-0.902316
6,3120458,Adrian Marcel,-1.65055,1.22705,-0.667267,0.816971,1.36415,0.93709,-0.562287,0.663678
7,3239681,Bando Jonez,-2.12182,-0.436399,-1.83742,0.529962,-0.5510010000000001,0.774907,0.470265,-1.7925
8,106145,Colby O'Donis,-2.24035,0.598857,-1.59285,0.981403,1.44964,-0.643141,-0.136209,-1.4835399999999999
9,578999,Aaliyah,-1.2328700000000001,0.390339,-0.690496,1.6936099999999998,-0.520195,-0.024894799999999998,1.05492,-1.22407
10,92107,Keyshia Cole,-1.7026,-0.329412,-0.67073,1.46196,-0.0741512,0.5129739999999999,0.7628020000000001,-1.40631
11,126168,Christina Milian,-2.6322900000000002,0.42656700000000003,-0.483058,0.23292800000000002,-0.9145780000000001,0.735645,0.345464,0.5654279999999999
12,193305,Cassie,-1.7841099999999999,0.47014700000000004,-0.535136,0.200168,0.097688,1.10361,0.00116861,0.592105
13,210991,Destiny's Child,-1.52264,0.280346,-0.380161,1.6985400000000002,1.72022,-0.308719,0.11826700000000001,-1.7559099999999999
14,215513,Ciara,-1.72449,0.600927,-0.399319,0.33865100000000004,0.6954239999999999,0.790413,-0.0357655,0.308965
15,231397,Lil' Mo,-1.795,0.47805299999999995,0.976125,1.79594,-0.5489229999999999,0.295717,-0.138767,0.356311
16,320470,Lumidee,-2.5201,0.515103,0.500464,0.9818680000000001,-0.383696,-1.2717399999999999,-0.301291,0.39005100000000004
17,422891,Nivea,-0.768858,0.7220449999999999,-0.9217780000000001,1.74308,0.338397,-0.158146,0.13321,-1.5063600000000001
