,id,name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
0,847305,Los del Rio,-1.84553,2.15481,-1.09079,0.293281,1.62205,-0.528559,-0.641208,0.902956
1,790797,Shakira,-1.52229,1.04555,-0.204752,-0.8637469999999999,2.2995400000000004,0.04650119999999999,0.265017,-0.253683
2,617536,Alejandra Guzm脙隆n,-0.9686020000000001,-0.06835939999999999,0.107723,-0.452966,-0.144249,0.592411,0.119002,0.157548
3,522430,Camila,-0.572326,-1.30016,-0.19253199999999998,-1.66166,0.858661,0.477371,-1.19608,-1.02245
4,617613,Alejandro Fern脙隆ndez,0.330167,0.40929099999999996,-0.0186678,-0.39566399999999996,-0.5939989999999999,1.4474200000000002,0.5832149999999999,-0.0267108
5,6860,Alicia Villarreal,-0.102774,-0.366724,-0.214429,-0.929399,0.0488727,1.01062,-0.866265,-0.593013
6,249444,Grupo Mojado,-0.488343,1.2204700000000002,-0.652482,-0.189195,-1.22456,0.719183,0.43416000000000005,0.403833
7,619388,Alejandro Sanz,-0.483472,-0.277638,0.11725899999999999,-0.7469520000000001,1.09105,0.25340999999999997,-0.45317700000000005,-0.133992
8,741731,Alexandre Pires,-0.589184,-0.29341799999999996,-0.452796,-0.592934,-0.31158600000000003,0.7559939999999999,-0.40674699999999997,-0.0279819
9,312004,Luis Fonsi,-0.865626,-0.027402499999999996,0.46327299999999993,-0.5686859999999999,-1.07829,0.349067,0.258511,0.13297899999999999
10,5366,Alfredo Gutierrez,-1.54382,1.8789799999999999,-0.781942,0.5104029999999999,0.554712,-1.8857599999999999,-0.323909,-1.65293
11,796439,Carlos Vives,-1.58594,1.20699,-0.33853,-0.00398692,0.655559,0.277831,0.0223043,0.5960949999999999
12,749671,Ana Gabriel,0.361483,0.311721,-0.030947000000000002,-0.761283,1.28249,0.6579189999999999,-0.340371,-0.346561
13,27136,Paulina Rubio,-1.8660900000000002,0.263671,0.28089899999999995,0.378317,0.687217,0.46198999999999996,-0.172067,0.6299399999999999
14,52062,Chayanne,-0.982706,-0.06073200000000001,-0.102852,-1.07359,1.54931,-0.166235,-0.527987,-0.359061
15,37865,Andy Monta脙卤ez,-0.377337,1.89316,-0.9877670000000001,0.41743500000000006,0.165987,0.302985,0.0899934,1.1411
16,296024,Rub脙漏n Blades,0.00460376,0.581629,-1.26883,1.76928,-0.150146,-0.121484,1.49129,-0.5897359999999999
17,359026,Ricky Martin,-1.75007,-0.218239,-0.0393621,0.0620323,-0.473253,1.22646,0.9265709999999999,0.669473
18,559405,Daddy Yankee,-2.35831,1.16209,0.152614,-0.05589209999999999,2.1453,0.200889,0.629908,0.169496
19,783909,Antonio Aguilar,0.15746400000000002,1.63165,1.44898,-1.0858700000000001,0.555469,-0.13576300000000002,1.60432,-0.691199
20,240252,Juan Gabriel,0.720958,0.898451,1.09086,-1.10822,1.7422099999999998,-0.0945034,1.54223,-0.47961499999999996
21,591620,Antonio Mach脙颅n,1.53092,1.93685,-1.29934,1.1103299999999998,-0.848217,0.43028500000000003,0.294482,-1.5234299999999998
22,758194,Beny Mor脙漏,0.86392,1.08471,0.329963,-0.10833599999999999,-0.419955,-0.360387,-0.513419,0.100592
23,781837,Ant脙麓nio Carlos Jobim,2.79515,0.456404,0.571994,-1.3022,1.27007,-0.11720699999999999,0.9646969999999999,-0.6677109999999999
24,110564,Ivan Lins,1.3692799999999998,0.595964,-0.50071,-0.775059,0.501753,0.0447528,-0.965883,0.0442028
25,161830,Tamba Trio,0.609525,2.35537,0.59348,1.92314,-0.393679,1.3373,-0.403476,0.461556
26,163435,Bebel Gilberto,0.138215,1.2644799999999998,-0.982927,0.2099,0.426942,0.768037,-0.23298899999999997,0.832427
